288,641,-1,0,0.1,2,10
288,641,-1,0,0.1,2,10
288,641,-1,0,0.1,2,10
288,641,-1,0,0.1,2,10
288,643,-1,0,0.1,2,10
288,646,-1,0,0.1,2,10
289,651,-1,0,0.1,2,10
289,655,-1,0,0.1,2,10
289,659,-1,0,0.1,2,10
290,664,-1,0,0.1,2,10
290,668,-1,0,0.1,2,10
290,671,-1,0,0.1,2,10
290,674,-1,0,0.1,2,10
290,677,-1,0,0.1,2,10
290,680,-1,0,0.1,2,10
290,683,-1,0,0.1,2,10
290,687,-1,0,0.1,2,10
291,692,-1,0,0.1,2,10
291,697,-1,0,0.1,2,10
291,702,-1,0,0.1,2,10
292,707,-1,0,0.1,2,10
292,713,-1,0,0.1,2,10
292,719,-1,0,0.1,2,10
292,725,-1,0,0.1,2,10
293,730,-1,0,0.1,2,10
293,736,-1,0,0.1,2,10
293,742,-1,0,0.1,2,10
293,748,-1,0,0.1,2,10
294,755,-1,0,0.1,2,10
294,763,-1,0,0.1,2,10
294,770,-1,0,0.1,2,10
295,778,-1,0,0.1,2,10
295,785,-1,0,0.1,2,10
296,793,-1,0,0.1,2,10
296,800,-1,0,0.1,2,10
297,806,-1,0,0.1,2,10
297,810,-1,0,0.1,2,10
298,815,-1,0,0.1,2,10
298,820,-1,0,0.1,2,10
300,824,-1,0,0.1,2,10
302,828,-1,0,0.1,2,10
306,831,-1,0,0.1,2,10
312,833,-1,0,0.1,2,10
319,835,-1,0,0.1,2,10
330,837,-1,0,0.1,2,10
342,840,-1,0,0.1,2,10
357,842,-1,0,0.1,2,10
371,845,-1,0,0.1,2,10
384,847,-1,0,0.1,2,10
397,848,-1,0,0.1,2,10
408,850,-1,0,0.1,2,10
419,851,-1,0,0.1,2,10
428,852,-1,0,0.1,2,10
438,854,-1,0,0.1,2,10
449,855,-1,0,0.1,2,10
462,857,-1,0,0.1,2,10
474,858,-1,0,0.1,2,10
488,860,-1,0,0.1,2,10
501,861,-1,0,0.1,2,10
513,861,-1,0,0.1,2,10
526,862,-1,0,0.1,2,10
537,863,-1,0,0.1,2,10
548,864,-1,0,0.1,2,10
558,864,-1,0,0.1,2,10
568,865,-1,0,0.1,2,10
576,865,-1,0,0.1,2,10
584,865,-1,0,0.1,2,10
592,865,-1,0,0.1,2,10
601,865,-1,0,0.1,2,10
609,865,-1,0,0.1,2,10
617,865,-1,0,0.1,2,10
624,865,-1,0,0.1,2,10
633,865,-1,0,0.1,2,10
643,865,-1,0,0.1,2,10
651,865,-1,0,0.1,2,10
660,865,-1,0,0.1,2,10
668,865,-1,0,0.1,2,10
676,865,-1,0,0.1,2,10
684,865,-1,0,0.1,2,10
692,865,-1,0,0.1,2,10
699,865,-1,0,0.1,2,10
705,865,-1,0,0.1,2,10
712,865,-1,0,0.1,2,10
717,865,-1,0,0.1,2,10
723,865,-1,0,0.1,2,10
731,865,-1,0,0.1,2,10
739,865,-1,0,0.1,2,10
748,865,-1,0,0.1,2,10
757,866,-1,0,0.1,2,10
767,866,-1,0,0.1,2,10
777,867,-1,0,0.1,2,10
788,867,-1,0,0.1,2,10
799,867,-1,0,0.1,2,10
812,868,-1,0,0.1,2,10
822,868,-1,0,0.1,2,10
832,868,-1,0,0.1,2,10
841,868,-1,0,0.1,2,10
849,868,-1,0,0.1,2,10
857,868,-1,0,0.1,2,10
864,868,-1,0,0.1,2,10
872,867,-1,0,0.1,2,10
881,867,-1,0,0.1,2,10
890,867,-1,0,0.1,2,10
898,866,-1,0,0.1,2,10
906,866,-1,0,0.1,2,10
914,865,-1,0,0.1,2,10
922,865,-1,0,0.1,2,10
929,865,-1,0,0.1,2,10
937,865,-1,0,0.1,2,10
944,864,-1,0,0.1,2,10
950,864,-1,0,0.1,2,10
956,863,-1,0,0.1,2,10
962,863,-1,0,0.1,2,10
971,863,-1,0,0.1,2,10
980,863,-1,0,0.1,2,10
992,863,-1,0,0.1,2,10
1002,863,-1,0,0.1,2,10
1012,863,-1,0,0.1,2,10
1020,863,-1,0,0.1,2,10
1027,863,-1,0,0.1,2,10
1031,863,-1,0,0.1,2,10
1034,862,-1,0,0.1,2,10
1037,862,-1,0,0.1,2,10
1040,862,-1,0,0.1,2,10
1045,861,-1,0,0.1,2,10
1051,860,-1,0,0.1,2,10
1057,859,-1,0,0.1,2,10
1063,858,-1,0,0.1,2,10
1069,858,-1,0,0.1,2,10
1074,857,-1,0,0.1,2,10
1081,857,-1,0,0.1,2,10
1089,857,-1,0,0.1,2,10
1097,857,-1,0,0.1,2,10
1104,857,-1,0,0.1,2,10
1110,857,-1,0,0.1,2,10
1113,856,-1,0,0.1,2,10
1115,856,-1,0,0.1,2,10
1116,856,-1,0,0.1,2,10
1118,856,-1,0,0.1,2,10
1120,856,-1,0,0.1,2,10
1123,856,-1,0,0.1,2,10
1124,856,-1,0,0.1,2,10
1125,855,-1,0,0.1,2,10
1125,855,-1,0,0.1,2,10
1126,854,-1,0,0.1,2,10
1127,853,-1,0,0.1,2,10
1128,851,-1,0,0.1,2,10
1130,847,-1,0,0.1,2,10
1131,842,-1,0,0.1,2,10
1133,836,-1,0,0.1,2,10
1134,830,-1,0,0.1,2,10
1136,825,-1,0,0.1,2,10
1137,819,-1,0,0.1,2,10
1137,814,-1,0,0.1,2,10
1138,807,-1,0,0.1,2,10
1138,802,-1,0,0.1,2,10
1139,797,-1,0,0.1,2,10
1139,792,-1,0,0.1,2,10
1139,786,-1,0,0.1,2,10
1139,781,-1,0,0.1,2,10
1139,775,-1,0,0.1,2,10
1139,770,-1,0,0.1,2,10
1139,763,-1,0,0.1,2,10
1139,758,-1,0,0.1,2,10
1139,753,-1,0,0.1,2,10
1140,748,-1,0,0.1,2,10
1140,743,-1,0,0.1,2,10
1140,738,-1,0,0.1,2,10
1140,733,-1,0,0.1,2,10
1140,728,-1,0,0.1,2,10
1140,723,-1,0,0.1,2,10
1140,718,-1,0,0.1,2,10
1140,713,-1,0,0.1,2,10
1140,708,-1,0,0.1,2,10
1140,702,-1,0,0.1,2,10
1141,697,-1,0,0.1,2,10
1141,692,-1,0,0.1,2,10
1141,686,-1,0,0.1,2,10
1141,680,-1,0,0.1,2,10
1141,675,-1,0,0.1,2,10
1141,669,-1,0,0.1,2,10
1141,664,-1,0,0.1,2,10
1141,659,-1,0,0.1,2,10
1141,654,-1,0,0.1,2,10
1141,648,-1,0,0.1,2,10
1141,643,-1,0,0.1,2,10
1140,638,-1,0,0.1,2,10
1140,634,-1,0,0.1,2,10
1140,630,-1,0,0.1,2,10
1140,626,-1,0,0.1,2,10
1140,623,-1,0,0.1,2,10
1139,620,-1,0,0.1,2,10
1139,618,-1,0,0.1,2,10
1139,616,-1,0,0.1,2,10
1139,615,-1,0,0.1,2,10
1139,614,-1,0,0.1,2,10
1139,612,-1,0,0.1,2,10
1139,611,-1,0,0.1,2,10
1139,611,-1,0,0.1,2,10
1139,610,-1,0,0.1,2,10
1139,610,-1,0,0.1,2,10
1139,609,-1,0,0.1,2,10
1139,607,-1,0,0.1,2,10
1139,606,-1,0,0.1,2,10
1139,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
1140,605,-1,0,0.1,2,10
700,621,-1,0,0.1,2,10
700,623,-1,0,0.1,2,10
700,626,-1,0,0.1,2,10
700,627,-1,0,0.1,2,10
700,629,-1,0,0.1,2,10
700,631,-1,0,0.1,2,10
700,632,-1,0,0.1,2,10
700,634,-1,0,0.1,2,10
700,637,-1,0,0.1,2,10
700,641,-1,0,0.1,2,10
700,644,-1,0,0.1,2,10
700,648,-1,0,0.1,2,10
700,651,-1,0,0.1,2,10
700,655,-1,0,0.1,2,10
700,660,-1,0,0.1,2,10
700,664,-1,0,0.1,2,10
700,668,-1,0,0.1,2,10
700,672,-1,0,0.1,2,10
700,677,-1,0,0.1,2,10
700,681,-1,0,0.1,2,10
700,686,-1,0,0.1,2,10
700,691,-1,0,0.1,2,10
700,695,-1,0,0.1,2,10
700,700,-1,0,0.1,2,10
700,705,-1,0,0.1,2,10
700,709,-1,0,0.1,2,10
699,714,-1,0,0.1,2,10
699,719,-1,0,0.1,2,10
699,724,-1,0,0.1,2,10
698,729,-1,0,0.1,2,10
698,733,-1,0,0.1,2,10
697,738,-1,0,0.1,2,10
697,742,-1,0,0.1,2,10
697,746,-1,0,0.1,2,10
696,750,-1,0,0.1,2,10
696,754,-1,0,0.1,2,10
696,758,-1,0,0.1,2,10
696,761,-1,0,0.1,2,10
696,764,-1,0,0.1,2,10
696,766,-1,0,0.1,2,10
696,769,-1,0,0.1,2,10
696,772,-1,0,0.1,2,10
696,775,-1,0,0.1,2,10
696,778,-1,0,0.1,2,10
696,780,-1,0,0.1,2,10
696,783,-1,0,0.1,2,10
696,786,-1,0,0.1,2,10
696,789,-1,0,0.1,2,10
696,791,-1,0,0.1,2,10
696,793,-1,0,0.1,2,10
696,795,-1,0,0.1,2,10
696,798,-1,0,0.1,2,10
696,800,-1,0,0.1,2,10
696,802,-1,0,0.1,2,10
696,805,-1,0,0.1,2,10
696,807,-1,0,0.1,2,10
696,809,-1,0,0.1,2,10
696,811,-1,0,0.1,2,10
696,813,-1,0,0.1,2,10
696,814,-1,0,0.1,2,10
696,816,-1,0,0.1,2,10
696,818,-1,0,0.1,2,10
696,821,-1,0,0.1,2,10
696,822,-1,0,0.1,2,10
696,825,-1,0,0.1,2,10
696,827,-1,0,0.1,2,10
696,828,-1,0,0.1,2,10
696,830,-1,0,0.1,2,10
696,832,-1,0,0.1,2,10
696,834,-1,0,0.1,2,10
696,836,-1,0,0.1,2,10
696,838,-1,0,0.1,2,10
696,839,-1,0,0.1,2,10
696,841,-1,0,0.1,2,10
696,843,-1,0,0.1,2,10
696,844,-1,0,0.1,2,10
696,845,-1,0,0.1,2,10
696,846,-1,0,0.1,2,10
696,847,-1,0,0.1,2,10
696,848,-1,0,0.1,2,10
696,849,-1,0,0.1,2,10
696,851,-1,0,0.1,2,10
696,851,-1,0,0.1,2,10
696,852,-1,0,0.1,2,10
696,852,-1,0,0.1,2,10
696,852,-1,0,0.1,2,10
696,852,-1,0,0.1,2,10
696,853,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
696,854,-1,0,0.1,2,10
344.843,827.967,-1,0,1,1,10
350.503,830.23,-1,0,1,1,10
647.924,852.804,-1,0,1,1,10
660.012,853.049,-1,0,1,1,10
338.423,827.359,-1,0,1,1,10
498.684,843.75,-1,0,1,1,10
312.766,820.1,-1,0,1,1,10
362.222,830.738,-1,0,1,1,10
342.113,821.99,-1,0,1,1,10
514.063,849.239,-1,0,1,1,10
677.782,852.981,-1,0,1,1,10
570.751,852.81,-1,0,1,1,10
347.875,822.917,-1,0,1,1,10
360.191,824.683,-1,0,1,1,10
406.457,821.151,-1,0,1,1,10
551.935,852.203,-1,0,1,1,10
482.409,848.126,-1,0,1,1,10
408.244,837.726,-1,0,1,1,10
657.155,847.622,-1,0,1,1,10
639.688,835.856,-1,0,1,1,10
351.599,817.735,-1,0,1,1,10
356.385,829.523,-1,0,1,1,10
345.671,816.809,-1,0,1,1,10
439.243,841.71,-1,0,1,1,10
325.56,824.473,-1,0,1,1,10
368.005,832.529,-1,0,1,1,10
426.596,839.844,-1,0,1,1,10
445.29,842.77,-1,0,1,1,10
353.693,823.887,-1,0,1,1,10
323.664,818.165,-1,0,1,1,10
418.038,833.353,-1,0,1,1,10
336.317,821.073,-1,0,1,1,10
374.113,832.96,-1,0,1,1,10
391.005,836.872,-1,0,1,1,10
517.781,822.756,-1,0,1,1,10
